TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,ORDINAL_POSITION
MEDRIO_STAGE,STG_BIOMARKERS,TEST_TYPE,TEXT,15
MEDRIO_STAGE,STG_BIOMARKERS,TPS_PERCENT,TEXT,16
MEDRIO_STAGE,STG_BIOMARKERS,GENOTYPE_SPECIFY,TEXT,17
MEDRIO_STAGE,STG_BIOMARKERS,EXON_MUTATIONS,TEXT,18
MEDRIO_STAGE,STG_BIOMARKERS,CA19_9,TEXT,19
MEDRIO_STAGE,STG_BIOMARKERS,CA_125,TEXT,20
MEDRIO_STAGE,STG_BIOMARKERS,BRCA1,TEXT,21
MEDRIO_STAGE,STG_BIOMARKERS,BRCA2,TEXT,22
MEDRIO_STAGE,STG_BIOMARKERS,PALB2,TEXT,23
MEDRIO_STAGE,STG_BIOMARKERS,CDKN2A,TEXT,24
MEDRIO_STAGE,STG_BIOMARKERS,ATM,TEXT,25
MEDRIO_STAGE,STG_BIOMARKERS,MLH1,TEXT,26
MEDRIO_STAGE,STG_BIOMARKERS,MSH2,TEXT,27
MEDRIO_STAGE,STG_BIOMARKERS,MSH6,TEXT,28
MEDRIO_STAGE,STG_BIOMARKERS,PMS2,TEXT,29
MEDRIO_STAGE,STG_BIOMARKERS,EPCAM,TEXT,30
MEDRIO_STAGE,STG_BIOMARKERS,ER,TEXT,31
MEDRIO_STAGE,STG_BIOMARKERS,PR,TEXT,32
MEDRIO_STAGE,STG_BIOMARKERS,HER2,TEXT,33
MEDRIO_STAGE,STG_BIOMARKERS,PDL1,TEXT,34
MEDRIO_STAGE,STG_CANCER_SCREENING,STUDY_NAME,TEXT,1
MEDRIO_STAGE,STG_CANCER_SCREENING,MEDRIO_ID,TEXT,2
MEDRIO_STAGE,STG_CANCER_SCREENING,SUBJECT_ID,TEXT,3
MEDRIO_STAGE,STG_CANCER_SCREENING,COHORT,TEXT,4
MEDRIO_STAGE,STG_CANCER_SCREENING,COHORT_ORIGINAL,TEXT,5
MEDRIO_STAGE,STG_CANCER_SCREENING,COHORT_OTHER,TEXT,6
MEDRIO_STAGE,STG_CANCER_SCREENING,CLINICAL_NETWORK,TEXT,7
MEDRIO_STAGE,STG_CANCER_SCREENING,ENROLLMENT_STATUS,TEXT,8
MEDRIO_STAGE,STG_CANCER_SCREENING,VISIT,TEXT,9
MEDRIO_STAGE,STG_CANCER_SCREENING,CONSENT_DATE,TEXT,10
MEDRIO_STAGE,STG_CANCER_SCREENING,SEQ,NUMBER,11
MEDRIO_STAGE,STG_CANCER_SCREENING,SCREENING,TEXT,12
MEDRIO_STAGE,STG_CANCER_SCREENING,SCREENING_OTHER,TEXT,13
MEDRIO_STAGE,STG_CANCER_SCREENING,ABNORMAL_FINDING,TEXT,14
MEDRIO_STAGE,STG_CANCER_SCREENING,EXAM_TIMEPOINT,TEXT,15
MEDRIO_STAGE,STG_CANCER_SCREENING,TESTED,TEXT,16
MEDRIO_STAGE,STG_CANCER_SCREENING,PSA,TEXT,17
MEDRIO_STAGE,STG_CANCER_SCREENING,REPORT_AVAILABLE,TEXT,18
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,STUDY_NAME,TEXT,1
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,SUBJECT_ID,TEXT,2
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,MEDRIO_ID,TEXT,3
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,COHORT,TEXT,4
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,COHORT_OTHER,TEXT,5
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,CLINICAL_NETWORK,TEXT,6
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,ENROLLMENT_STATUS,TEXT,7
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,VISIT,TEXT,8
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,CONSENT_DATE,TEXT,9
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,ROW_NUMBER,NUMBER,10
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,TREATMENT,TEXT,11
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,FREQUENCY,TEXT,12
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,DOSE,TEXT,13
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,INDICATION,TEXT,14
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,START_DATE,DATE,15
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,START_DATE_PARTIAL,TEXT,16
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,START_DATE_UNK,TEXT,17
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,END_DATE,DATE,18
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,END_DATE_PARTIAL,TEXT,19
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,ONGOING,TEXT,20
MEDRIO_STAGE,STG_CONCOMITANT_MEDS,END_DATE_UNK,TEXT,21
MEDRIO_STAGE,STG_DEMOGRAPHICS,STUDY_NAME,TEXT,1
MEDRIO_STAGE,STG_DEMOGRAPHICS,SUBJECT_ID,TEXT,2
MEDRIO_STAGE,STG_DEMOGRAPHICS,MEDRIO_ID,TEXT,3
MEDRIO_STAGE,STG_DEMOGRAPHICS,COHORT,TEXT,4
MEDRIO_STAGE,STG_DEMOGRAPHICS,COHORT_OTHER,TEXT,5
MEDRIO_STAGE,STG_DEMOGRAPHICS,CLINICAL_NETWORK,TEXT,6
MEDRIO_STAGE,STG_DEMOGRAPHICS,ENROLLMENT_STATUS,TEXT,7
MEDRIO_STAGE,STG_DEMOGRAPHICS,VISIT,TEXT,8
MEDRIO_STAGE,STG_DEMOGRAPHICS,CONSENT_DATE,TEXT,9
MEDRIO_STAGE,STG_DEMOGRAPHICS,GENDER,TEXT,10
MEDRIO_STAGE,STG_DEMOGRAPHICS,AGE,TEXT,11
MEDRIO_STAGE,STG_DEMOGRAPHICS,DMAGEC,TEXT,12
MEDRIO_STAGE,STG_DEMOGRAPHICS,DMAGE,TEXT,13
MEDRIO_STAGE,STG_DEMOGRAPHICS,YEAR_OF_BIRTH,NUMBER,14
MEDRIO_STAGE,STG_DEMOGRAPHICS,RACE,TEXT,15
MEDRIO_STAGE,STG_DEMOGRAPHICS,ETHNICITY,TEXT,16
MEDRIO_STAGE,STG_DEMOGRAPHICS,HT_CM,TEXT,17
MEDRIO_STAGE,STG_DEMOGRAPHICS,WT_KG,TEXT,18
MEDRIO_STAGE,STG_DEMOGRAPHICS,BMI,TEXT,19
MEDRIO_STAGE,STG_ENROLLMENT,STUDY_NAME,TEXT,1
MEDRIO_STAGE,STG_ENROLLMENT,ORIGINAL_STUDY_NAME,TEXT,2
MEDRIO_STAGE,STG_ENROLLMENT,SUBJECT_ID,TEXT,3
MEDRIO_STAGE,STG_ENROLLMENT,MEDRIO_ID,TEXT,4
MEDRIO_STAGE,STG_ENROLLMENT,PATID,TEXT,5
MEDRIO_STAGE,STG_ENROLLMENT,COHORT,TEXT,6
MEDRIO_STAGE,STG_ENROLLMENT,COHORT_ORIGINAL,TEXT,7
MEDRIO_STAGE,STG_ENROLLMENT,COHORT_OTHER,TEXT,8
MEDRIO_STAGE,STG_ENROLLMENT,CLINICAL_NETWORK,TEXT,9
MEDRIO_STAGE,STG_ENROLLMENT,ENROLLMENT_STATUS,TEXT,10
MEDRIO_STAGE,STG_ENROLLMENT,VISIT,TEXT,11
MEDRIO_STAGE,STG_ENROLLMENT,ENROLLMENT_DATE,TEXT,12
MEDRIO_STAGE,STG_ENROLLMENT,CONSENT_DATE,TEXT,13
MEDRIO_STAGE,STG_ENROLLMENT,SITE_NUMBER,TEXT,14
MEDRIO_STAGE,STG_ENROLLMENT,IS_ENROLLED,TEXT,15
MEDRIO_STAGE,STG_ENROLLMENT,CRITERIA_NOT_MET,TEXT,16
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,STUDY_NAME,TEXT,1
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,SUBJECT_ID,TEXT,2
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,MEDRIO_ID,TEXT,3
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,PATID,TEXT,4
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,SAMPLE_ID,TEXT,5
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,COHORT,TEXT,6
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,COHORT_ORIGINAL,TEXT,7
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,HAS_RISK_FACTORS,TEXT,8
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,HIGH_RISK_FACTORS,TEXT,9
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,COHORT_OTHER,TEXT,10
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,CLINICAL_NETWORK,TEXT,11
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,ENROLLMENT_STATUS,TEXT,12
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,VISIT,TEXT,13
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,ENROLLMENT_DATE,DATE,14
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,CONSENT_DATE,DATE,15
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,SAMPLE_COLLECTION_DATE,DATE,16
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,SITE_NUMBER,TEXT,17
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,IS_ENROLLED,TEXT,18
MEDRIO_STAGE,STG_ENROLLMENT_SAMPLES,CRITERIA_NOT_MET,TEXT,19
MEDRIO_STAGE,STG_FAMILY_HISTORY,STUDY_NAME,TEXT,1
MEDRIO_STAGE,STG_FAMILY_HISTORY,MEDRIO_ID,TEXT,2
MEDRIO_STAGE,STG_FAMILY_HISTORY,SUBJECT_ID,TEXT,3
MEDRIO_STAGE,STG_FAMILY_HISTORY,COHORT,TEXT,4
MEDRIO_STAGE,STG_FAMILY_HISTORY,COHORT_OTHER,TEXT,5
MEDRIO_STAGE,STG_FAMILY_HISTORY,CLINICAL_NETWORK,TEXT,6
MEDRIO_STAGE,STG_FAMILY_HISTORY,ENROLLMENT_STATUS,TEXT,7
MEDRIO_STAGE,STG_FAMILY_HISTORY,VISIT,TEXT,8
MEDRIO_STAGE,STG_FAMILY_HISTORY,ENROLLMENT_DATE,TEXT,9
MEDRIO_STAGE,STG_FAMILY_HISTORY,CONSENT_DATE,TEXT,10
MEDRIO_STAGE,STG_FAMILY_HISTORY,HISTORY_OF_CANCER,TEXT,11
MEDRIO_STAGE,STG_FAMILY_HISTORY,HISTORY_OF_CANCER_UNK,TEXT,12
MEDRIO_STAGE,STG_FAMILY_HISTORY,FAMILY_RELATIONSHIP,TEXT,13
MEDRIO_STAGE,STG_FAMILY_HISTORY,CANCER_TYPE,TEXT,14
MEDRIO_STAGE,STG_FAMILY_HISTORY,TOTAL_HISTORIES,NUMBER,15
MEDRIO_STAGE,STG_FOLLOW_UP,TOTAL_MAXRN_EXPECTED,NUMBER,1
MEDRIO_STAGE,STG_FOLLOW_UP,MAXRN,NUMBER,2
MEDRIO_STAGE,STG_FOLLOW_UP,MAXRN_EXPECTED,NUMBER,3
MEDRIO_STAGE,STG_FOLLOW_UP,FOLLOW_UP_STATUS,TEXT,4
MEDRIO_STAGE,STG_FOLLOW_UP,STUDY_NAME,TEXT,5
MEDRIO_STAGE,STG_FOLLOW_UP,SUBJECT_ID,TEXT,6
MEDRIO_STAGE,STG_FOLLOW_UP,MEDRIO_ID,TEXT,7
MEDRIO_STAGE,STG_FOLLOW_UP,CLINICAL_NETWORK,TEXT,8
MEDRIO_STAGE,STG_FOLLOW_UP,COHORT,TEXT,9
MEDRIO_STAGE,STG_FOLLOW_UP,COHORT_OTHER,TEXT,10
MEDRIO_STAGE,STG_FOLLOW_UP,ENROLLMENT_DATE,DATE,11
MEDRIO_STAGE,STG_FOLLOW_UP,CONSENT_DATE,DATE,12
MEDRIO_STAGE,STG_FOLLOW_UP,ENROLLMENT_STATUS,TEXT,13
MEDRIO_STAGE,STG_FOLLOW_UP,MONTHS_SINCE_ENROLLMENT,NUMBER,14
MEDRIO_STAGE,STG_FOLLOW_UP,SKIP_LONGITUDINAL_1,TEXT,15
MEDRIO_STAGE,STG_FOLLOW_UP,BIOPSY_TYPE,TEXT,16
MEDRIO_STAGE,STG_FOLLOW_UP,BIOPSY_DATE,DATE,17
MEDRIO_STAGE,STG_FOLLOW_UP,BIOPSY_DIAGNOSIS,TEXT,18
MEDRIO_STAGE,STG_FOLLOW_UP,SURGERY_DATE,DATE,19
MEDRIO_STAGE,STG_FOLLOW_UP,CHEMO_DATE,DATE,20
MEDRIO_STAGE,STG_FOLLOW_UP,PROCEDURE_DATE,DATE,21
MEDRIO_STAGE,STG_FOLLOW_UP,MONTHS_SINCE_BIOPSY,NUMBER,22
MEDRIO_STAGE,STG_FOLLOW_UP,MONTHS_SINCE_SURGERY,NUMBER,23
MEDRIO_STAGE,STG_FOLLOW_UP,MONTHS_SINCE_CHEMO,NUMBER,24
MEDRIO_STAGE,STG_FOLLOW_UP,MONTHS_SINCE_PROCEDURE,NUMBER,25
MEDRIO_STAGE,STG_FOLLOW_UP,INITIAL_FOLLOW_UP_TYPE,TEXT,26
MEDRIO_STAGE,STG_FOLLOW_UP,FUP_FOLLOW_UP_TYPE,TEXT,27
MEDRIO_STAGE,STG_FOLLOW_UP,RN,NUMBER,28
MEDRIO_STAGE,STG_FOLLOW_UP,STATUS_TYPE,TEXT,29
MEDRIO_STAGE,STG_FOLLOW_UP,SUBJECT_STATUS,TEXT,30
MEDRIO_STAGE,STG_FOLLOW_UP,SUBJECT_STATUS_DATE,TEXT,31
MEDRIO_STAGE,STG_FOLLOW_UP,EXPECTING_FOLLOW_UP,TEXT,32
MEDRIO_STAGE,STG_FOLLOW_UP,VISIT,TEXT,33
MEDRIO_STAGE,STG_FOLLOW_UP,SHORT_VISIT,TEXT,34
MEDRIO_STAGE,STG_FOLLOW_UP,VISIT_DATE,TEXT,35
MEDRIO_STAGE,STG_FOLLOW_UP,SS_VISIT,TEXT,36
MEDRIO_STAGE,STG_FOLLOW_UP,SS_SUBJECT_STATUS,TEXT,37
MEDRIO_STAGE,STG_FOLLOW_UP,DATE_OF_DEATH,TEXT,38
MEDRIO_STAGE,STG_FOLLOW_UP,DATE_OF_DEATH_UNK,TEXT,39
MEDRIO_STAGE,STG_FOLLOW_UP,DATE_LAST_KNOWN_ALIVE,TEXT,40
MEDRIO_STAGE,STG_FOLLOW_UP,CAUSE_OF_DEATH,TEXT,41
MEDRIO_STAGE,STG_FOLLOW_UP,NEW_CANCERS,TEXT,42
MEDRIO_STAGE,STG_FOLLOW_UP,NEW_CANCER_DIAGNOSIS,TEXT,43
MEDRIO_STAGE,STG_FOLLOW_UP,DIAGNOSIS_DATE,TEXT,44
MEDRIO_STAGE,STG_FOLLOW_UP,REPORT_AVAILABLE,TEXT,45
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,MAXRN,NUMBER,1
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,MAXRN_EXPECTED,NUMBER,2
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,TOTAL_MAXRN_EXPECTED,NUMBER,3
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,FOLLOW_UP_STATUS,TEXT,4
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,ENROLLMENT_STATUS,TEXT,5
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,STUDY_NAME,TEXT,6
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,SUBJECT_ID,TEXT,7
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,MEDRIO_ID,TEXT,8
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,COHORT,TEXT,9
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,COHORT_OTHER,TEXT,10
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,ENROLLMENT_DATE,DATE,11
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,CONSENT_DATE,DATE,12
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,MONTHS_SINCE_ENROLLMENT,NUMBER,13
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,MONTHS_SINCE_PROCEDURE,NUMBER,14
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,MONTHS_SINCE_CHEMO,NUMBER,15
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,PROCEDURE_DATE,DATE,16
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,CHEMO_DATE,DATE,17
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,NEW_CANCERS,TEXT,18
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,NEW_CANCER_DIAGNOSIS,TEXT,19
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,DIAGNOSIS_DATE,TEXT,20
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,REPORT_AVAILABLE,TEXT,21
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,SKIP_LONGITUDINAL_1,TEXT,22
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,INITIAL_FOLLOW_UP_TYPE,TEXT,23
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,PHONE_1,NUMBER,24
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,PHONE_2,NUMBER,25
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,PHONE_3,NUMBER,26
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,PHONE_4,NUMBER,27
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,PHONE_5,NUMBER,28
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,PHONE_6,NUMBER,29
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,TOTAL_PHONE_FUPS,NUMBER,30
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,LONGITUDINAL_1,NUMBER,31
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,LONGITUDINAL_2,NUMBER,32
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,LONGITUDINAL_3,NUMBER,33
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,LONGITUDINAL_4,NUMBER,34
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,LONGITUDINAL_5,NUMBER,35
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,LONGITUDINAL_6,NUMBER,36
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,LONGITUDINAL_7,NUMBER,37
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,LONGITUDINAL_8,NUMBER,38
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,LONGITUDINAL_9,NUMBER,39
MEDRIO_STAGE,STG_FOLLOW_UP_PIVOT,TOTAL_LONGITUDINAL_FUPS,NUMBER,40
MEDRIO_STAGE,STG_FORM_STATUS,STUDY_NAME,TEXT,1
MEDRIO_STAGE,STG_FORM_STATUS,ORIGINAL_STUDY_NAME,TEXT,2
MEDRIO_STAGE,STG_FORM_STATUS,GROUP_NAME,TEXT,3
MEDRIO_STAGE,STG_FORM_STATUS,MEDRIO_ID,TEXT,4
MEDRIO_STAGE,STG_FORM_STATUS,SITE,TEXT,5
MEDRIO_STAGE,STG_FORM_STATUS,VISIT,TEXT,6
MEDRIO_STAGE,STG_FORM_STATUS,FORM,TEXT,7
MEDRIO_STAGE,STG_FORM_STATUS,OPEN_QUERIES,FLOAT,8
MEDRIO_STAGE,STG_FORM_STATUS,RESPONDED_QUERIES,FLOAT,9
MEDRIO_STAGE,STG_FORM_STATUS,TOTAL_QUERIES,FLOAT,10
MEDRIO_STAGE,STG_FORM_STATUS,CLOSED_QUERIES,FLOAT,11
MEDRIO_STAGE,STG_FORM_STATUS,SUBJECT_STATUS,TEXT,12
MEDRIO_STAGE,STG_FORM_STATUS,SUBJECT_IS_LOCKED,BOOLEAN,13
MEDRIO_STAGE,STG_FORM_STATUS,SUBJECT_LOCKED_DATE,DATE,14
MEDRIO_STAGE,STG_FORM_STATUS,SUBJECT_UNLOCKED_DATE,DATE,15
MEDRIO_STAGE,STG_FORM_STATUS,FORM_IS_LOCKED,BOOLEAN,16
MEDRIO_STAGE,STG_FORM_STATUS,FORM_LOCKED_DATE,DATE,17
MEDRIO_STAGE,STG_FORM_STATUS,FORM_UNLOCKED_DATE,DATE,18
MEDRIO_STAGE,STG_FORM_STATUS,FORM_HAS_DATA_ENTERED,BOOLEAN,19
MEDRIO_STAGE,STG_FORM_STATUS,FORM_COMPLETION_STATUS,TEXT,20
MEDRIO_STAGE,STG_FORM_STATUS,FORM_ENTERED_USER,TEXT,21
MEDRIO_STAGE,STG_FORM_STATUS,FORM_ENTERED_DATE,DATE,22
MEDRIO_STAGE,STG_FORM_STATUS,FORM_UPDATED_USER,TEXT,23
MEDRIO_STAGE,STG_FORM_STATUS,FORM_UPDATED_DATE,DATE,24
MEDRIO_STAGE,STG_FORM_STATUS,WAREHOUSE_LOAD_DATE,DATE,25
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,STUDY_NAME,TEXT,1
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,MEDRIO_ID,TEXT,2
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,SUBJECT_ID,TEXT,3
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,ENROLLMENT_DATE,DATE,4
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,CLINICAL_NETWORK,TEXT,5
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,ENROLLMENT_STATUS,TEXT,6
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,ROW_NUM,NUMBER,7
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,RAW_DIAGNOSIS,TEXT,8
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,DIAGNOSIS,TEXT,9
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,PANCREATIC_CYST_TYPE,TEXT,10
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,PANCREATITIS_TYPE,TEXT,11
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,PANCREATITIS_CAUSE,TEXT,12
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,START_DATE,DATE,13
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,START_DATE_PARTIAL,TEXT,14
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,START_DATE_UNK,TEXT,15
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,END_DATE,DATE,16
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,END_DATE_PARTIAL,TEXT,17
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,END_DATE_UNK,TEXT,18
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,ONGOING,TEXT,19
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,BARRETTS_GRADE,TEXT,20
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,REPORT_AVAIL,TEXT,21
MEDRIO_STAGE,STG_HIGH_CANCER_RISK,REPORT_TYPE,TEXT,22
MEDRIO_STAGE,STG_LAB,MEDRIO_ID,TEXT,1
MEDRIO_STAGE,STG_LAB,SUBJECT_ID,TEXT,2
MEDRIO_STAGE,STG_LAB,STUDY_NAME,TEXT,3
MEDRIO_STAGE,STG_LAB,ORIGINAL_STUDY_NAME,TEXT,4
MEDRIO_STAGE,STG_LAB,COHORT,TEXT,5
MEDRIO_STAGE,STG_LAB,COHORT_ORIGINAL,TEXT,6
MEDRIO_STAGE,STG_LAB,ENROLLMENT_DATE,DATE,7
MEDRIO_STAGE,STG_LAB,CONSENT_DATE,DATE,8
MEDRIO_STAGE,STG_LAB,SITE_NUMBER,TEXT,9
MEDRIO_STAGE,STG_LAB,CLINICAL_NETWORK,TEXT,10
MEDRIO_STAGE,STG_LAB,ENROLLMENT_STATUS,TEXT,11
MEDRIO_STAGE,STG_LAB,VISIT,TEXT,12
MEDRIO_STAGE,STG_LAB,SAMPLE_COLLECTED,TEXT,13
MEDRIO_STAGE,STG_LAB,KIT_NUMBER,TEXT,14
MEDRIO_STAGE,STG_LAB,COLLECTION_DATE,TEXT,15
MEDRIO_STAGE,STG_LAB,COLLECTION_TIME,TEXT,16
MEDRIO_STAGE,STG_LAB,COLLECTION_DATETIME,TIMESTAMP_NTZ,17
MEDRIO_STAGE,STG_LAB,COLLECTION_DATE_SECOND_SAMPLE,TEXT,18
MEDRIO_STAGE,STG_LAB,COLLECTION_TIME_SECOND_SAMPLE,TEXT,19
MEDRIO_STAGE,STG_LAB,COLLECTION_DATETIME_SECOND_SAMPLE,TIMESTAMP_NTZ,20
MEDRIO_STAGE,STG_LAB,SAMPLE_TYPE,TEXT,21
MEDRIO_STAGE,STG_LAB,SUSPECTED_PRIMARY_DIAGNOSIS,TEXT,22
MEDRIO_STAGE,STG_LAB,SUSPECTED_ORGAN_SITE,TEXT,23
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,STUDY_NAME,TEXT,1
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,MEDRIO_ID,TEXT,2
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,SUBJECT_ID,TEXT,3
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,COHORT,TEXT,4
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,COHORT_ORIGINAL,TEXT,5
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,COHORT_OTHER,TEXT,6
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,CLINICAL_NETWORK,TEXT,7
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,ENROLLMENT_STATUS,TEXT,8
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,ENROLLMENT_DATE,DATE,9
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,CONSENT_DATE,DATE,10
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,CANCER_FUP,TEXT,11
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,ITTP_FUP,TEXT,12
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,VISIT,TEXT,13
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,FORM,TEXT,14
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,ROW_NUMBER,TEXT,15
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,NEW_MEDICAL_CONDITION,TEXT,16
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,DIAGNOSIS,TEXT,17
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,DIAGNOSED,TEXT,18
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,START_DATE,DATE,19
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,ONGOING,TEXT,20
MEDRIO_STAGE,STG_MEDICAL_CONDITIONS,END_DATE,DATE,21
MEDRIO_STAGE,STG_MEDICAL_HISTORY,STUDY_NAME,TEXT,1
MEDRIO_STAGE,STG_MEDICAL_HISTORY,SUBJECT_ID,TEXT,2
MEDRIO_STAGE,STG_MEDICAL_HISTORY,CLINICAL_NETWORK,TEXT,3
MEDRIO_STAGE,STG_MEDICAL_HISTORY,ENROLLMENT_STATUS,TEXT,4
MEDRIO_STAGE,STG_MEDICAL_HISTORY,VISIT,TEXT,5
MEDRIO_STAGE,STG_MEDICAL_HISTORY,ROW_NUMBER,NUMBER,6
MEDRIO_STAGE,STG_MEDICAL_HISTORY,CATEGORY,TEXT,7
